transaction_id,amount,failure_reason,action,success_probability,expected_revenue,recovered_amount,success
TXN_002178,2174.91,limit_exceeded,alternate_payment,0.3854933335374021,838.4133060438312,2174.91,1
TXN_002179,13678.85,authentication_failed,customer_followup,0.3217979377621501,4401.825720957787,13678.85,1
TXN_002180,1820.38,network_error,retry,0.7955920966254002,1448.279940854946,1820.38,1
TXN_002181,1495.12,authentication_failed,customer_followup,0.2928472890220978,437.8418387627188,1495.12,1
TXN_002182,1264.65,bank_decline,alternate_payment,0.3119022814729256,394.4472202647354,1264.65,1
TXN_002183,1509.61,bank_decline,alternate_payment,0.2928849630757348,442.14206910876,1509.61,1
TXN_002184,7135.58,network_error,retry_later,0.40482814706719955,2888.6836296497677,7135.58,1
TXN_002185,197.97,network_error,retry_later,0.5999979312562769,118.78159045080513,0.0,0
TXN_002186,8378.58,card_expired,customer_followup,0.3675639601437882,3079.664045181541,0.0,0
TXN_002187,435.3,limit_exceeded,alternate_payment,0.6054372032785059,263.5468145871336,0.0,0
TXN_002188,1384.85,bank_decline,alternate_payment,0.3380131245814411,468.0974755766087,0.0,0
TXN_002189,1177.04,authentication_failed,customer_followup,0.4360750860867868,513.2778193275915,0.0,0
TXN_002190,3256.97,limit_exceeded,alternate_payment,0.4537457519821738,1477.8363018333805,3256.97,1
TXN_002191,365.72,card_expired,customer_followup,0.4177058850858559,152.76339629359921,365.72,1
TXN_002192,2870.3,insufficient_funds,retry_later,0.6270056775231665,1799.694396194745,0.0,0
TXN_002193,13688.48,limit_exceeded,alternate_payment,0.5305152697960309,7261.947660297573,13688.48,1
TXN_002194,462.58,authentication_failed,customer_followup,0.7872625725331717,364.17192080239454,462.58,1
TXN_002195,2185.73,insufficient_funds,retry_later,0.6553186704242018,1432.3496775062906,2185.73,1
TXN_002196,932.64,card_expired,customer_followup,0.36805729492771305,343.2649555413823,932.64,1
TXN_002197,2768.02,bank_decline,alternate_payment,0.8450381177852956,2339.082410792054,2768.02,1
TXN_002198,1843.0,bank_decline,alternate_payment,0.40431728557090857,745.1567573071845,0.0,0
TXN_002199,951.95,insufficient_funds,retry_later,0.5632171817387617,536.1545961562142,951.95,1
TXN_002200,2945.02,bank_decline,alternate_payment,0.59831007260831,1762.0351300329253,2945.02,1
TXN_002201,10985.68,network_error,retry,0.8934874890897239,9815.567639143197,0.0,0
TXN_002202,1493.83,limit_exceeded,alternate_payment,0.2958825543732924,441.9982361994554,1493.83,1
TXN_002203,3713.6,card_expired,customer_followup,0.5599103597746724,2079.283112059223,3713.6,1
TXN_002204,496.07,authentication_failed,customer_followup,0.33121644931032307,164.30654400937198,496.07,1
TXN_002205,694.76,card_expired,customer_followup,0.26716819257441327,185.61777347299935,0.0,0
TXN_002206,2899.83,limit_exceeded,alternate_payment,0.30009649642546826,870.2288232294657,0.0,0
TXN_002207,7975.39,insufficient_funds,retry_later,0.6750333692598667,5383.6543828614485,7975.39,1
TXN_002208,2580.18,insufficient_funds,retry_later,0.838411225105492,2163.2518747926883,2580.18,1
TXN_002209,1322.05,bank_decline,alternate_payment,0.8285764923173848,1095.4195516681987,1322.05,1
TXN_002210,1806.76,insufficient_funds,retry_later,0.8095245778541953,1462.6166262838458,0.0,0
TXN_002211,517.8,authentication_failed,customer_followup,0.4826496850964869,249.9160069429609,0.0,0
TXN_002212,3309.38,card_expired,customer_followup,0.411971566892238,1363.3704640418348,0.0,0
TXN_002213,4369.19,authentication_failed,customer_followup,0.5477747581941678,2393.331995754376,4369.19,1
TXN_002214,1150.45,card_expired,customer_followup,0.4932043473561085,567.406941415835,0.0,0
TXN_002215,1129.98,limit_exceeded,alternate_payment,0.6313582263349107,713.4221685939224,1129.98,1
TXN_002216,2358.73,limit_exceeded,alternate_payment,0.30558228189566333,720.786095775758,2358.73,1
TXN_002217,1168.27,bank_decline,alternate_payment,0.3729555525712911,435.71278340246226,0.0,0
TXN_002218,1692.34,insufficient_funds,retry_later,0.5309543581202921,898.5552984212951,1692.34,1
TXN_002219,14760.67,card_expired,customer_followup,0.5391037095693807,7957.5319527294705,0.0,0
TXN_002220,1412.3,network_error,retry_later,0.5818850187464137,821.7962119755601,1412.3,1
TXN_002221,1263.52,network_error,retry_later,0.6903918039919484,872.3238521799067,0.0,0
TXN_002222,946.2,limit_exceeded,alternate_payment,0.7867664537695548,744.4384185567528,946.2,1
TXN_002223,3805.46,network_error,retry,0.7307966496558954,2781.0174183995236,3805.46,1
TXN_002224,1508.36,network_error,retry,0.4759625701385086,717.9229022941208,1508.36,1
TXN_002225,944.47,limit_exceeded,alternate_payment,0.4709461677303752,444.79452703630744,944.47,1
TXN_002226,6777.1,limit_exceeded,alternate_payment,0.4299022059619577,2913.490240024784,6777.1,1
TXN_002227,7477.12,authentication_failed,customer_followup,0.3859304901916032,2885.64858682144,7477.12,1
TXN_002228,991.85,insufficient_funds,retry_later,0.7134344724096926,707.6199814595536,991.85,1
TXN_002229,279.63,card_expired,customer_followup,0.37996513164936446,106.24964976311178,279.63,1
TXN_002230,4951.84,limit_exceeded,alternate_payment,0.7212115075972088,3571.3239917801625,4951.84,1
TXN_002231,911.75,network_error,retry_later,0.47579576243938826,433.80678640411224,0.0,0
TXN_002232,3986.33,network_error,retry,0.794975677019625,3169.0353905736415,3986.33,1
TXN_002233,252.12,card_expired,customer_followup,0.4356441548946231,109.83460433203238,0.0,0
TXN_002234,4414.27,bank_decline,alternate_payment,0.7385676863564015,3260.2371808524726,4414.27,1
TXN_002235,538.52,authentication_failed,customer_followup,0.23676614139498997,127.50330246403,0.0,0
TXN_002236,3754.7,authentication_failed,customer_followup,0.36307168401372497,1363.2252519663332,3754.7,1
TXN_002237,1834.03,insufficient_funds,retry_later,0.6007727658391109,1101.8352757319044,0.0,0
TXN_002238,696.49,network_error,retry_later,0.3746966533248438,260.9724720742205,696.49,1
TXN_002239,1203.47,insufficient_funds,retry_later,0.5592189389014472,673.0032163997247,1203.47,1
TXN_002240,3591.48,insufficient_funds,retry_later,0.23869959166976923,857.2848094901428,3591.48,1
TXN_002241,2010.01,insufficient_funds,retry_later,0.8913274859544059,1791.5771600432154,2010.01,1
TXN_002242,3243.52,insufficient_funds,retry_later,0.8390374612089073,2721.434786180315,3243.52,1
TXN_002243,13048.66,card_expired,customer_followup,0.25268571900675163,3297.2100341746395,0.0,0
TXN_002244,378.33,card_expired,customer_followup,0.665184514237127,251.65925727133225,0.0,0
TXN_002245,9110.77,limit_exceeded,alternate_payment,0.3341250151142575,3044.136163952524,0.0,0
TXN_002246,2006.92,card_expired,customer_followup,0.4982821767231681,1000.0124661092606,2006.92,1
TXN_002247,735.99,insufficient_funds,retry_later,0.48183197067659944,354.62351209827045,735.99,1
TXN_002248,478.04,network_error,retry_later,0.7049489430905187,336.99379275499155,0.0,0
TXN_002249,1496.49,authentication_failed,customer_followup,0.4461223394254854,667.6176197268446,1496.49,1
TXN_002250,4544.4,limit_exceeded,alternate_payment,0.4772085038904389,2168.6263250797106,4544.4,1
TXN_002251,1591.53,network_error,retry_later,0.36653153669878535,583.3459366022179,1591.53,1
TXN_002252,8193.98,insufficient_funds,retry_later,0.5613742084585827,4599.889036625457,0.0,0
TXN_002253,423.61,limit_exceeded,alternate_payment,0.35124498473141064,148.79088798207286,0.0,0
TXN_002254,1786.32,bank_decline,alternate_payment,0.8372358869818426,1495.571209633405,1786.32,1
TXN_002255,516.77,limit_exceeded,alternate_payment,0.47110144728501946,243.4510949134795,0.0,0
TXN_002256,2600.95,card_expired,customer_followup,0.4013111608671393,1043.790263857386,2600.95,1
TXN_002257,4389.13,limit_exceeded,alternate_payment,0.3727625802032131,1636.1034236473288,4389.13,1
TXN_002258,1187.06,network_error,retry_later,0.6333741697858972,751.8531419860471,1187.06,1
TXN_002259,133.73,card_expired,customer_followup,0.32964715664354455,44.08371425794121,133.73,1
TXN_002260,2206.03,network_error,retry,0.5957074003306572,1314.1483963514397,2206.03,1
TXN_002261,2798.22,bank_decline,alternate_payment,0.4663189980370499,1304.8631466872337,0.0,0
TXN_002262,2708.89,limit_exceeded,alternate_payment,0.4016837905017968,1088.1172032524123,2708.89,1
TXN_002263,6221.6,network_error,retry,0.784707045070407,4882.133351610045,6221.6,1
TXN_002264,619.52,card_expired,customer_followup,0.4069257036192069,252.09861190617104,619.52,1
TXN_002265,3569.63,bank_decline,alternate_payment,0.6166265158875741,2201.1285099077613,3569.63,1
TXN_002266,5958.1,card_expired,customer_followup,0.3855420913697308,2297.098334589993,5958.1,1
TXN_002267,305.34,authentication_failed,customer_followup,0.40485729782987634,123.61912731937443,305.34,1
TXN_002268,2489.04,insufficient_funds,retry_later,0.8461796456524701,2106.174985214824,2489.04,1
TXN_002269,1092.06,authentication_failed,customer_followup,0.42595732848369516,465.1709601439041,1092.06,1
TXN_002270,1666.49,insufficient_funds,retry_later,0.35824039309513234,597.0040326891071,1666.49,1
TXN_002271,2559.78,insufficient_funds,retry_later,0.2807566612939044,718.6752864469107,2559.78,1
TXN_002272,1110.73,authentication_failed,customer_followup,0.24532157332882962,272.4860311435309,1110.73,1
TXN_002273,919.92,bank_decline,alternate_payment,0.8271447389228448,760.9069882299034,919.92,1
TXN_002274,1870.86,insufficient_funds,retry_later,0.38527477993184367,720.795174783289,1870.86,1
TXN_002275,609.57,network_error,retry,0.8063242887396533,491.51109668703054,0.0,0
TXN_002276,610.44,authentication_failed,customer_followup,0.34299514209162885,209.37795453841395,610.44,1
TXN_002277,3566.62,network_error,retry,0.6878889011879804,2453.4383127550745,3566.62,1
TXN_002278,573.18,bank_decline,alternate_payment,0.5080875807402032,291.22563952866966,573.18,1
TXN_002279,3520.34,bank_decline,alternate_payment,0.6019721354381302,2119.1465872682675,3520.34,1
TXN_002280,2871.5,limit_exceeded,alternate_payment,0.43556545805803787,1250.7262128136558,2871.5,1
TXN_002281,321.88,limit_exceeded,alternate_payment,0.5205009424064957,167.53884334180282,321.88,1
TXN_002282,918.22,limit_exceeded,alternate_payment,0.3052644485709346,280.2999219668036,918.22,1
TXN_002283,5967.66,authentication_failed,customer_followup,0.40881789209562835,2439.6861819433975,5967.66,1
TXN_002284,677.79,network_error,retry_later,0.6383799715344198,432.6875609063144,677.79,1
TXN_002285,1136.37,card_expired,customer_followup,0.3178076406810096,361.1470686406788,1136.37,1
TXN_002286,2869.98,insufficient_funds,retry_later,0.7513986958033645,2156.49922898174,2869.98,1
TXN_002287,3957.59,card_expired,customer_followup,0.2596883682654901,1027.740089363821,0.0,0
TXN_002288,1405.94,card_expired,customer_followup,0.2733759597228866,384.35019681279516,1405.94,1
TXN_002289,994.75,limit_exceeded,alternate_payment,0.4537028011230725,451.32086141717633,994.75,1
TXN_002290,7497.84,authentication_failed,customer_followup,0.46180046969937594,3462.506033730769,7497.84,1
TXN_002291,10289.71,card_expired,customer_followup,0.34736100635948036,3574.244020747208,0.0,0
TXN_002292,4811.95,limit_exceeded,alternate_payment,0.6278110023763286,3020.995152884774,4811.95,1
TXN_002293,1969.07,limit_exceeded,alternate_payment,0.43127840475525225,849.2173684514245,1969.07,1
TXN_002294,805.72,card_expired,customer_followup,0.3122500707759976,251.58612702563678,805.72,1
TXN_002295,788.05,insufficient_funds,retry_later,0.49825616860992444,392.65077367305094,788.05,1
TXN_002296,3048.83,limit_exceeded,alternate_payment,0.3041764793141288,927.3823754272952,3048.83,1
TXN_002297,2747.37,bank_decline,alternate_payment,0.8757772292282038,2406.08408626469,2747.37,1
TXN_002298,7343.7,insufficient_funds,retry_later,0.7475807035088138,5490.008412357675,7343.7,1
TXN_002299,3464.94,insufficient_funds,retry_later,0.3071460606611117,1064.2426714271126,3464.94,1
TXN_002300,402.19,authentication_failed,customer_followup,0.7521659643620431,302.51362920677013,402.19,1
TXN_002301,5176.83,limit_exceeded,alternate_payment,0.3882430938263611,2009.8684954131209,0.0,0
TXN_002302,666.43,bank_decline,alternate_payment,0.4013019751132827,267.43967527474496,666.43,1
TXN_002303,1231.55,network_error,retry_later,0.5953927979637227,733.2560003322227,1231.55,1
TXN_002304,2322.04,network_error,retry_later,0.5220916717276654,1212.3177454185081,2322.04,1
TXN_002305,13301.97,card_expired,customer_followup,0.33791091257466455,4494.8808217408105,0.0,0
TXN_002306,40534.9,authentication_failed,customer_followup,0.31730973567734266,12862.118404707518,40534.9,1
TXN_002307,3316.69,bank_decline,alternate_payment,0.734254402293262,2435.2942335420394,3316.69,1
TXN_002308,1505.38,authentication_failed,customer_followup,0.28196656483934057,424.4668273778465,1505.38,1
TXN_002309,3085.61,bank_decline,alternate_payment,0.26484892106054997,817.2204793136436,3085.61,1
TXN_002310,4392.51,bank_decline,alternate_payment,0.47061675646245776,2067.1888089289105,4392.51,1
TXN_002311,1312.03,insufficient_funds,retry_later,0.8671048303927695,1137.6675506202255,1312.03,1
TXN_002312,10885.77,bank_decline,alternate_payment,0.5228131880505389,5691.224118084915,0.0,0
TXN_002313,2275.76,bank_decline,alternate_payment,0.7646766074909219,1740.2204362635407,2275.76,1
TXN_002314,2974.24,network_error,retry,0.5927925711503312,1763.1073768181611,2974.24,1
TXN_002315,3518.97,card_expired,customer_followup,0.34020617156301897,1197.1753115451168,0.0,0
TXN_002316,2756.14,network_error,retry,0.7630083942600169,2102.9579557558027,2756.14,1
TXN_002317,4183.65,limit_exceeded,alternate_payment,0.5169788889468345,2162.858728742424,4183.65,1
TXN_002318,975.3,insufficient_funds,retry_later,0.6790871952571975,662.3137415343447,975.3,1
TXN_002319,1034.53,insufficient_funds,retry_later,0.5037163616257734,521.1096875927113,1034.53,1
TXN_002320,601.75,authentication_failed,customer_followup,0.32327927856719785,194.5333058778113,601.75,1
TXN_002321,2805.96,insufficient_funds,retry_later,0.2493717165425968,699.7270617498649,0.0,0
TXN_002322,3940.0,card_expired,customer_followup,0.4286816650533857,1689.0057603103396,0.0,0
TXN_002323,2857.7,bank_decline,alternate_payment,0.40786073427789316,1165.543620345935,2857.7,1
TXN_002324,9647.87,network_error,retry_later,0.5686089183176508,5485.864924769314,9647.87,1
TXN_002325,1797.95,authentication_failed,customer_followup,0.5476326037255965,984.6160398684362,0.0,0
TXN_002326,3528.9,insufficient_funds,retry_later,0.736445223061603,2598.8415476620908,0.0,0
TXN_002327,606.86,insufficient_funds,retry_later,0.3284959201003784,199.35103407211565,0.0,0
TXN_002328,1227.7,card_expired,customer_followup,0.2909221429317206,357.16511487727337,1227.7,1
TXN_002329,3624.74,network_error,retry,0.7855876341898451,2847.550921153299,3624.74,1
TXN_002330,4226.38,limit_exceeded,alternate_payment,0.32468957696528755,1372.2615342945521,4226.38,1
TXN_002331,1347.54,authentication_failed,customer_followup,0.3363083943594859,453.1890137351816,1347.54,1
TXN_002332,1683.11,limit_exceeded,alternate_payment,0.5050782295230292,850.1022188925056,1683.11,1
TXN_002333,396.28,limit_exceeded,alternate_payment,0.43284280582455115,171.5269470921531,396.28,1
TXN_002334,1265.18,network_error,retry,0.5919375255823268,748.9075186162482,1265.18,1
TXN_002335,4404.51,limit_exceeded,alternate_payment,0.3073119833005663,1353.5587035671774,4404.51,1
TXN_002336,3213.79,limit_exceeded,alternate_payment,0.7466381113287438,2399.5380958072037,3213.79,1
TXN_002337,2982.94,network_error,retry,0.9048320991068994,2699.0598617099345,2982.94,1
TXN_002338,1900.31,limit_exceeded,alternate_payment,0.58493429263073,1111.5564856291026,1900.31,1
TXN_002339,1820.86,limit_exceeded,alternate_payment,0.3163477835159005,576.0250250927626,1820.86,1
TXN_002340,934.19,limit_exceeded,alternate_payment,0.6216131409069732,580.7047801038854,934.19,1
TXN_002341,3636.69,authentication_failed,customer_followup,0.4069747829203575,1480.0411232986348,3636.69,1
TXN_002342,2754.45,insufficient_funds,retry_later,0.270904093805277,746.1917811819452,2754.45,1
TXN_002343,2957.26,card_expired,customer_followup,0.5879521036492006,1738.727238037635,2957.26,1
TXN_002344,1068.45,card_expired,customer_followup,0.7529575650992275,804.4975104302697,1068.45,1
TXN_002345,209.91,card_expired,customer_followup,0.4403780924178312,92.43976537942694,0.0,0
TXN_002346,5416.22,authentication_failed,customer_followup,0.34441695323764376,1865.437990464791,0.0,0
TXN_002347,1120.09,network_error,retry,0.7505433013416272,840.6760463997431,1120.09,1
TXN_002348,762.97,card_expired,customer_followup,0.7292149718148739,556.3691470455943,762.97,1
TXN_002349,3617.28,card_expired,customer_followup,0.6431194847846918,2326.3432499219703,3617.28,1
TXN_002350,1221.69,limit_exceeded,alternate_payment,0.3754793996435697,458.71942775055265,1221.69,1
TXN_002351,5218.35,network_error,retry,0.8792120179717655,4588.036033982963,5218.35,1
TXN_002352,3350.97,insufficient_funds,retry_later,0.32654218752155456,1094.2330741191035,0.0,0
TXN_002353,3581.62,insufficient_funds,retry_later,0.4857505135805203,1739.7737544502631,3581.62,1
TXN_002354,461.3,card_expired,customer_followup,0.6401710163179867,295.31088982748724,0.0,0
TXN_002355,6075.04,network_error,retry,0.8507106168606984,5168.101025853417,6075.04,1
TXN_002356,2347.84,insufficient_funds,retry_later,0.40020383007072713,939.614560393256,2347.84,1
TXN_002357,1249.78,limit_exceeded,alternate_payment,0.706996611198891,883.59022474415,0.0,0
TXN_002358,2086.8,bank_decline,alternate_payment,0.5465873319586885,1140.6184443313912,2086.8,1
TXN_002359,306.05,bank_decline,alternate_payment,0.5211510287423458,159.49827234659492,306.05,1
TXN_002360,2720.72,authentication_failed,customer_followup,0.7828867636295936,2130.0156755423077,2720.72,1
TXN_002361,645.89,authentication_failed,customer_followup,0.2429161066849264,156.8970841467271,645.89,1
TXN_002362,467.47,card_expired,customer_followup,0.5561800423994843,259.9974844204869,467.47,1
TXN_002363,394.51,network_error,retry,0.6079928215943488,239.85924804718653,394.51,1
TXN_002364,5501.02,authentication_failed,customer_followup,0.3158922582427013,1737.7296304382648,5501.02,1
TXN_002365,963.66,network_error,retry,0.8874056555577801,855.1573340348103,963.66,1
TXN_002366,8381.04,bank_decline,alternate_payment,0.6936527193107473,5813.531186652147,8381.04,1
TXN_002367,1058.07,network_error,retry_later,0.4124711862599785,436.4233880460954,1058.07,1
TXN_002368,327.88,card_expired,customer_followup,0.7216282339590374,236.60746535048918,327.88,1
TXN_002369,591.98,insufficient_funds,retry_later,0.30071603468045754,178.01787821013727,591.98,1
TXN_002370,6221.78,authentication_failed,customer_followup,0.3061538900649744,1904.8221501284563,0.0,0
TXN_002371,1547.04,network_error,retry_later,0.5833396568631253,902.4497827535293,0.0,0
TXN_002372,1044.94,card_expired,customer_followup,0.4616401909112169,482.386301090767,0.0,0
TXN_002373,2121.8,network_error,retry,0.9111923811323112,1933.367994286538,2121.8,1
TXN_002374,2986.28,card_expired,customer_followup,0.4475880863164371,1336.62335040505,2986.28,1
TXN_002375,5526.99,card_expired,customer_followup,0.4052107472006137,2239.5957476703197,5526.99,1
TXN_002376,7696.33,authentication_failed,customer_followup,0.38581482412054124,2969.358205323645,7696.33,1
TXN_002377,1261.72,limit_exceeded,alternate_payment,0.27166919881134477,342.7704615242499,1261.72,1
TXN_002378,480.08,insufficient_funds,retry_later,0.5030139798085872,241.48695142650652,0.0,0
TXN_002379,1195.76,network_error,retry_later,0.6729732241555129,804.714462516196,1195.76,1
TXN_002380,2345.56,bank_decline,alternate_payment,0.535605476201748,1256.294780759772,0.0,0
TXN_002381,689.69,authentication_failed,customer_followup,0.23044083736216395,158.93274112031088,0.0,0
TXN_002382,694.26,authentication_failed,customer_followup,0.4581491777075428,318.0746481152387,0.0,0
TXN_002383,2549.85,authentication_failed,customer_followup,0.30186405704080455,769.7080658454954,0.0,0
TXN_002384,1722.18,network_error,retry,0.4928167463038185,848.7191441495102,1722.18,1
TXN_002385,1868.32,authentication_failed,customer_followup,0.5574561576986612,1041.5064885515626,1868.32,1
TXN_002386,846.83,authentication_failed,customer_followup,0.6330641486089945,536.0977129665548,846.83,1
TXN_002387,1435.97,authentication_failed,customer_followup,0.22186698664289972,318.5943368096047,1435.97,1
TXN_002388,717.5,authentication_failed,customer_followup,0.4714896851264929,338.2938490782587,717.5,1
TXN_002389,4403.69,insufficient_funds,retry_later,0.46756459390705984,2059.0095265425803,4403.69,1
TXN_002390,5091.1,network_error,retry,0.48803591535045954,2484.6396486407248,5091.1,1
TXN_002391,285.38,card_expired,customer_followup,0.5068489979959442,144.64456704808254,285.38,1
TXN_002392,713.72,bank_decline,alternate_payment,0.5284698516367803,377.17950251020284,713.72,1
TXN_002393,404.83,limit_exceeded,alternate_payment,0.36422147531327,147.4477798510711,404.83,1
TXN_002394,943.86,card_expired,customer_followup,0.4117765028855119,388.65937001351926,943.86,1
TXN_002395,1663.31,limit_exceeded,alternate_payment,0.6042368124386746,1005.0331324973718,1663.31,1
TXN_002396,424.26,authentication_failed,customer_followup,0.31684326386366357,134.42392312679792,424.26,1
TXN_002397,719.2,network_error,retry_later,0.6279129306885378,451.59497975119643,719.2,1
TXN_002398,662.51,bank_decline,alternate_payment,0.6558387563088139,434.4997344421523,662.51,1
TXN_002399,2224.46,card_expired,customer_followup,0.548235295557099,1219.5274855549446,2224.46,1
TXN_002400,1937.87,network_error,retry_later,0.6322667462971787,1225.2507596469136,1937.87,1
TXN_002401,878.54,authentication_failed,customer_followup,0.3128916173850215,274.8878015374368,878.54,1
TXN_002402,2157.75,authentication_failed,customer_followup,0.29154890858252885,629.0896574939517,2157.75,1
TXN_002403,1046.62,authentication_failed,customer_followup,0.3050236901303174,319.2438945641928,1046.62,1
TXN_002404,1377.94,limit_exceeded,alternate_payment,0.4117244439301941,567.3315802691717,1377.94,1
TXN_002405,9637.84,bank_decline,alternate_payment,0.5485814516665073,5287.140258129531,9637.84,1
TXN_002406,6908.18,bank_decline,alternate_payment,0.8156779257708346,5634.849933251565,6908.18,1
TXN_002407,492.96,authentication_failed,customer_followup,0.7621938827680483,375.7310964493371,492.96,1
TXN_002408,4145.31,limit_exceeded,alternate_payment,0.6878477739777658,2851.3422559477726,4145.31,1
TXN_002409,4069.99,bank_decline,alternate_payment,0.7756714678129495,3156.975117284026,0.0,0
TXN_002410,573.49,card_expired,customer_followup,0.6046773499653781,346.7764134316447,573.49,1
TXN_002411,4100.15,insufficient_funds,retry_later,0.622620366952108,2552.8368975586855,4100.15,1
TXN_002412,8416.35,network_error,retry,0.7433301575413477,6256.126771423122,8416.35,1
TXN_002413,588.43,insufficient_funds,retry_later,0.30675695845118617,180.50499706143145,588.43,1
TXN_002414,722.34,limit_exceeded,alternate_payment,0.4717715769232622,340.77948087474925,722.34,1
TXN_002415,5002.34,insufficient_funds,retry_later,0.8331988336267933,4167.943853404653,5002.34,1
TXN_002416,2372.02,network_error,retry,0.8611533467475179,2042.6729615520474,0.0,0
TXN_002417,3138.42,card_expired,customer_followup,0.5308014561527193,1665.8779060188174,3138.42,1
TXN_002418,2541.7,bank_decline,alternate_payment,0.5587355758575496,1420.1382131571338,2541.7,1
TXN_002419,2672.3,insufficient_funds,retry_later,0.46153850313642286,1233.369341931463,2672.3,1
TXN_002420,479.88,insufficient_funds,retry_later,0.7450686527673287,357.5435450899857,479.88,1
TXN_002421,5152.91,card_expired,customer_followup,0.25305509378059793,1303.9701232929808,5152.91,1
TXN_002422,5823.11,card_expired,customer_followup,0.8041555183109701,4682.6860402317925,5823.11,1
TXN_002423,1437.43,authentication_failed,customer_followup,0.6783302944163823,975.0523151029404,1437.43,1
TXN_002424,1731.12,authentication_failed,customer_followup,0.38295176666309233,662.9354623058124,1731.12,1
TXN_002425,391.07,card_expired,customer_followup,0.3013319523948712,117.84188662306228,391.07,1
TXN_002426,3023.76,insufficient_funds,retry_later,0.35076371207893037,1060.6252820357865,0.0,0
TXN_002427,3203.69,network_error,retry,0.7866488988732846,2520.179210831353,3203.69,1
TXN_002428,1699.02,insufficient_funds,retry_later,0.6823779342667238,1159.373757877849,0.0,0
TXN_002429,5565.56,authentication_failed,customer_followup,0.3455301854713511,1923.068979051933,5565.56,1
TXN_002430,1294.56,insufficient_funds,retry_later,0.35329243482183165,457.3582544229504,0.0,0
TXN_002431,3179.9,bank_decline,alternate_payment,0.7609024090833301,2419.5935706440814,3179.9,1
TXN_002432,652.19,bank_decline,alternate_payment,0.7184257400113212,468.55008337798364,652.19,1
TXN_002433,1765.96,bank_decline,alternate_payment,0.2719998582295117,480.3408696389885,0.0,0
TXN_002434,1518.75,card_expired,customer_followup,0.31142902244004067,472.98282783081174,1518.75,1
TXN_002435,2264.95,insufficient_funds,retry_later,0.5388136883511379,1220.3860634309096,0.0,0
TXN_002436,1249.47,network_error,retry,0.8890397895649851,1110.828545867762,1249.47,1
TXN_002437,1585.3,authentication_failed,customer_followup,0.1686773985676358,267.404279949273,0.0,0
TXN_002438,4130.06,card_expired,customer_followup,0.5436418078055373,2245.2732847453376,4130.06,1
TXN_002439,1168.22,card_expired,customer_followup,0.29061496700309747,339.50221675235855,1168.22,1
TXN_002440,362.64,bank_decline,alternate_payment,0.8422152362640656,305.4209332788007,362.64,1
TXN_002441,10400.24,bank_decline,alternate_payment,0.5095384726373232,5299.322404661594,10400.24,1
TXN_002442,7197.25,bank_decline,alternate_payment,0.39154052348784485,2818.0150326728913,7197.25,1
TXN_002443,496.58,authentication_failed,customer_followup,0.3208683688385897,159.33681459786686,0.0,0
TXN_002444,3603.67,limit_exceeded,alternate_payment,0.39735476888311133,1431.935459981002,0.0,0
TXN_002445,1093.38,bank_decline,alternate_payment,0.6348955148256115,694.1820580000272,1093.38,1
TXN_002446,2353.1,card_expired,customer_followup,0.4557266001735397,1072.3702628683563,2353.1,1
TXN_002447,2426.55,bank_decline,alternate_payment,0.32834808593524756,796.753047926175,2426.55,1
TXN_002448,1430.23,card_expired,customer_followup,0.47005069935136157,672.2806117332979,1430.23,1
TXN_002449,825.7,limit_exceeded,alternate_payment,0.34449909287551983,284.45290098731675,825.7,1
TXN_002450,906.38,insufficient_funds,retry_later,0.45798757506605814,415.11077828837375,906.38,1
TXN_002451,723.29,limit_exceeded,alternate_payment,0.792443747864159,573.1666383926676,723.29,1
TXN_002452,786.96,authentication_failed,customer_followup,0.7367890375276741,579.8235009727784,0.0,0
TXN_002453,1690.57,insufficient_funds,retry_later,0.7337410235182038,1240.4405621291698,1690.57,1
TXN_002454,883.81,insufficient_funds,retry_later,0.5136018312053494,453.9264344375998,883.81,1
TXN_002455,3576.19,network_error,retry,0.4867430757285046,1740.685719989521,3576.19,1
TXN_002456,8000.39,network_error,retry,0.766297254901664,6130.676895142724,8000.39,1
TXN_002457,1012.27,bank_decline,alternate_payment,0.5576221845805625,564.4642087853659,1012.27,1
TXN_002458,2297.1,bank_decline,alternate_payment,0.2296755897960416,527.5877973204872,0.0,0
TXN_002459,2980.02,card_expired,customer_followup,0.22378680859018937,666.8891653349361,2980.02,1
TXN_002460,2898.66,card_expired,customer_followup,0.29311407386195826,849.6380413407039,2898.66,1
TXN_002461,1950.72,authentication_failed,customer_followup,0.27878563232940695,543.8327086976208,0.0,0
TXN_002462,3799.72,insufficient_funds,retry_later,0.3331954347717381,1266.0493574108684,0.0,0
TXN_002463,2928.51,limit_exceeded,alternate_payment,0.39040175747351824,1143.2954507787729,2928.51,1
TXN_002464,524.44,insufficient_funds,retry_later,0.588118471924403,308.43285141603394,524.44,1
TXN_002465,4312.0,authentication_failed,customer_followup,0.3571416147604732,1539.9946428471603,4312.0,1
TXN_002466,4390.91,limit_exceeded,alternate_payment,0.329369405449641,1446.231416082883,4390.91,1
TXN_002467,842.79,bank_decline,alternate_payment,0.5275682000530285,444.62920332269186,842.79,1
TXN_002468,1877.95,limit_exceeded,alternate_payment,0.41355966138417444,776.6443660964104,1877.95,1
TXN_002469,3580.76,bank_decline,alternate_payment,0.5463786497436517,1956.4508138560784,3580.76,1
TXN_002470,1466.58,bank_decline,alternate_payment,0.41981073882020803,615.6860333389407,1466.58,1
